# KPS9566.TXT
0xBAD6	0xC19D	# 솝
0xBAD7	0xC19F	# 솟
0xBAD8	0xC1A1	# 송
0xBAD9	0xC1A5	# 솥
0xBADA	0xC18E	# 솎
0xBADB	0xC1FC	# 쇼
0xBADC	0xC1FD	# 쇽
0xBADD	0xC200	# 숀
0xBADE	0xC204	# 숄
0xBADF	0xC20C	# 숌
0xBAE0	0xC20D	# 숍
0xBAE1	0xC20F	# 숏
0xBAE2	0xC211	# 숑
0xBAE3	0xC218	# 수
0xBAE4	0xC219	# 숙
0xBAE5	0xC21C	# 순
0xBAE6	0xC21F	# 숟
0xBAE7	0xC220	# 술
0xBAE8	0xC228	# 숨
0xBAE9	0xC229	# 숩
0xBAEA	0xC22B	# 숫
0xBAEB	0xC22D	# 숭
0xBAEC	0xC22F	# 숯
0xBAED	0xC231	# 숱
0xBAEE	0xC232	# 숲
0xBAEF	0xC288	# 슈
0xBAF0	0xC289	# 슉
0xBAF1	0xC28C	# 슌
0xBAF2	0xC290	# 슐
0xBAF3	0xC298	# 슘
0xBAF4	0xC299	# 슙
0xBAF5	0xC29B	# 슛
0xBAF6	0xC29D	# 슝
0xBAF7	0xC2A4	# 스
0xBAF8	0xC2A5	# 슥
0xBAF9	0xC2A8	# 슨
0xBAFA	0xC2AC	# 슬
0xBAFB	0xC2AD	# 슭
0xBAFC	0xC2B2	# 슲
0xBAFD	0xC2B3	# 슳
0xBAFE	0xC2B4	# 슴
0xBB41	0xCA33	# 쨳
0xBB42	0xCA35	# 쨵
0xBB43	0xCA36	# 쨶
0xBB44	0xCA37	# 쨷
0xBB45	0xCA38	# 쨸
0xBB46	0xCA39	# 쨹
0xBB47	0xCA3A	# 쨺
0xBB48	0xCA3B	# 쨻
0xBB49	0xCA3C	# 쨼
0xBB4A	0xCA3D	# 쨽
0xBB4B	0xCA3E	# 쨾
0xBB4C	0xCA3F	# 쨿
0xBB4D	0xCA40	# 쩀
0xBB4E	0xCA41	# 쩁
0xBB4F	0xCA42	# 쩂
0xBB50	0xCA43	# 쩃
0xBB51	0xCA45	# 쩅
0xBB52	0xCA46	# 쩆
0xBB53	0xCA47	# 쩇
0xBB54	0xCA48	# 쩈
0xBB55	0xCA49	# 쩉
0xBB56	0xCA4A	# 쩊
0xBB57	0xCA4B	# 쩋
0xBB58	0xCA32	# 쨲
0xBB59	0xCA44	# 쩄
0xBB5A	0xCA6B	# 쩫
0xBB61	0xCA6D	# 쩭
0xBB62	0xCA6E	# 쩮
0xBB63	0xCA6F	# 쩯
0xBB64	0xCA71	# 쩱
0xBB65	0xCA72	# 쩲
0xBB66	0xCA73	# 쩳
0xBB67	0xCA74	# 쩴
0xBB68	0xCA75	# 쩵
0xBB69	0xCA76	# 쩶
0xBB6A	0xCA77	# 쩷
0xBB6B	0xCA7A	# 쩺
0xBB6C	0xCA7B	# 쩻
0xBB6D	0xCA7E	# 쩾
0xBB6E	0xCA7F	# 쩿
0xBB6F	0xCA80	# 쪀
0xBB70	0xCA81	# 쪁
0xBB71	0xCA82	# 쪂
0xBB72	0xCA83	# 쪃
0xBB73	0xCA6A	# 쩪
0xBB74	0xCA7C	# 쩼
0xBB75	0xCAA1	# 쪡
0xBB76	0xCAA3	# 쪣
0xBB77	0xCAA4	# 쪤
0xBB78	0xCAA5	# 쪥
0xBB79	0xCAA6	# 쪦
0xBB7A	0xCAA7	# 쪧
0xBB81	0xCAA8	# 쪨
0xBB82	0xCAA9	# 쪩
0xBB83	0xCAAA	# 쪪
0xBB84	0xCAAB	# 쪫
0xBB85	0xCAAC	# 쪬
0xBB86	0xCAAD	# 쪭
0xBB87	0xCAAE	# 쪮
0xBB88	0xCAAF	# 쪯
0xBB89	0xCAB0	# 쪰
0xBB8A	0xCAB1	# 쪱
0xBB8B	0xCAB2	# 쪲
0xBB8C	0xCAB3	# 쪳
0xBB8D	0xCAB5	# 쪵
0xBB8E	0xCAB6	# 쪶
0xBB8F	0xCAB7	# 쪷
0xBB90	0xCAB8	# 쪸
0xBB91	0xCAB9	# 쪹
0xBB92	0xCABA	# 쪺
0xBB93	0xCABB	# 쪻
0xBB94	0xCAA2	# 쪢
0xBB95	0xCAB4	# 쪴
0xBB96	0xCB11	# 쬑
0xBB97	0xCB13	# 쬓
0xBB98	0xCB15	# 쬕
0xBB99	0xCB16	# 쬖
0xBB9A	0xCB17	# 쬗
0xBB9B	0xCB19	# 쬙
0xBB9C	0xCB1A	# 쬚
0xBB9D	0xCB1B	# 쬛
0xBB9E	0xCB1C	# 쬜
0xBB9F	0xCB1D	# 쬝
0xBBA0	0xCB1E	# 쬞
0xBBA1	0xC2B5	# 습
0xBBA2	0xC2B7	# 슷
0xBBA3	0xC2B9	# 승
0xBBA4	0xC2DC	# 시
0xBBA5	0xC2DD	# 식
0xBBA6	0xC2E0	# 신
0xBBA7	0xC2E3	# 싣
0xBBA8	0xC2E4	# 실
0xBBA9	0xC2EB	# 싫
0xBBAA	0xC2EC	# 심
0xBBAB	0xC2ED	# 십
0xBBAC	0xC2EF	# 싯
0xBBAD	0xC2F1	# 싱
0xBBAE	0xC2F6	# 싶
0xBBAF	0xC0C8	# 새
0xBBB0	0xC0C9	# 색
0xBBB1	0xC0CC	# 샌
0xBBB2	0xC0D0	# 샐
0xBBB3	0xC0D8	# 샘
0xBBB4	0xC0D9	# 샙
0xBBB5	0xC0DB	# 샛
0xBBB6	0xC0DD	# 생
0xBBB7	0xC0DC	# 샜
0xBBB8	0xC100	# 섀
0xBBB9	0xC104	# 섄
0xBBBA	0xC108	# 섈
0xBBBB	0xC110	# 섐
0xBBBC	0xC115	# 섕
0xBBBD	0xC138	# 세
0xBBBE	0xC139	# 섹
0xBBBF	0xC13C	# 센
0xBBC0	0xC140	# 셀
0xBBC1	0xC148	# 셈
0xBBC2	0xC149	# 셉
0xBBC3	0xC14B	# 셋
0xBBC4	0xC14D	# 셍
0xBBC5	0xC151	# 셑
0xBBC6	0xC152	# 셒
0xBBC7	0xC14C	# 셌
0xBBC8	0xC170	# 셰
0xBBC9	0xC174	# 셴
0xBBCA	0xC178	# 셸
0xBBCB	0xC185	# 솅
0xBBCC	0xC1E0	# 쇠
0xBBCD	0xC1E1	# 쇡
0xBBCE	0xC1E4	# 쇤
0xBBCF	0xC1E8	# 쇨
0xBBD0	0xC1F0	# 쇰
0xBBD1	0xC1F1	# 쇱
0xBBD2	0xC1F3	# 쇳
0xBBD3	0xC1F5	# 쇵
0xBBD4	0xC1F4	# 쇴
0xBBD5	0xC26C	# 쉬
0xBBD6	0xC26D	# 쉭
0xBBD7	0xC270	# 쉰
0xBBD8	0xC274	# 쉴
0xBBD9	0xC27C	# 쉼
0xBBDA	0xC27D	# 쉽
0xBBDB	0xC27F	# 쉿
0xBBDC	0xC281	# 슁
0xBBDD	0xC2C0	# 싀
0xBBDE	0xC2C4	# 싄
0xBBDF	0xC1A8	# 솨
0xBBE0	0xC1A9	# 솩
0xBBE1	0xC1AC	# 솬
0xBBE2	0xC1B0	# 솰
0xBBE3	0xC1BB	# 솻
0xBBE4	0xC1BD	# 솽
0xBBE5	0xC234	# 숴
0xBBE6	0xC248	# 쉈
0xBBE7	0xC1C4	# 쇄
0xBBE8	0xC1C8	# 쇈
0xBBE9	0xC1CC	# 쇌
0xBBEA	0xC1D4	# 쇔
0xBBEB	0xC1D7	# 쇗
0xBBEC	0xC1D8	# 쇘
0xBBED	0xC250	# 쉐
0xBBEE	0xC251	# 쉑
0xBBEF	0xC254	# 쉔
0xBBF0	0xC258	# 쉘
0xBBF1	0xC260	# 쉠
0xBBF2	0xC261	# 쉡
0xBBF3	0xC265	# 쉥
0xBBF4	0xC790	# 자
0xBBF5	0xC791	# 작
0xBBF6	0xC794	# 잔
0xBBF7	0xC796	# 잖
0xBBF8	0xC797	# 잗
0xBBF9	0xC798	# 잘
0xBBFA	0xC79A	# 잚
0xBBFB	0xC7A0	# 잠
0xBBFC	0xC7A1	# 잡
0xBBFD	0xC7A3	# 잣
0xBBFE	0xC7A5	# 장
0xBC41	0xCB1F	# 쬟
0xBC42	0xCB22	# 쬢
0xBC43	0xCB23	# 쬣
0xBC44	0xCB25	# 쬥
0xBC45	0xCB26	# 쬦
0xBC46	0xCB27	# 쬧
0xBC47	0xCB28	# 쬨
0xBC48	0xCB29	# 쬩
0xBC49	0xCB2A	# 쬪
0xBC4A	0xCB2B	# 쬫
0xBC4B	0xCB12	# 쬒
0xBC4C	0xCB9D	# 쮝
0xBC4D	0xCB9F	# 쮟
0xBC4E	0xCBA0	# 쮠
0xBC4F	0xCBA1	# 쮡
0xBC50	0xCBA2	# 쮢
0xBC51	0xCBA3	# 쮣
0xBC52	0xCBA4	# 쮤
0xBC53	0xCBA5	# 쮥
0xBC54	0xCBA6	# 쮦
0xBC55	0xCBA7	# 쮧
0xBC56	0xCBA8	# 쮨
0xBC57	0xCBA9	# 쮩
0xBC58	0xCBAA	# 쮪
0xBC59	0xCBAB	# 쮫
0xBC5A	0xCBAC	# 쮬
0xBC61	0xCBAD	# 쮭
0xBC62	0xCBAE	# 쮮
0xBC63	0xCBAF	# 쮯
0xBC64	0xCBB1	# 쮱
0xBC65	0xCBB2	# 쮲
0xBC66	0xCBB3	# 쮳
0xBC67	0xCBB4	# 쮴
0xBC68	0xCBB5	# 쮵
0xBC69	0xCBB6	# 쮶
0xBC6A	0xCBB7	# 쮷
0xBC6B	0xCB9E	# 쮞
0xBC6C	0xCBB0	# 쮰
0xBC6D	0xCBF1	# 쯱
0xBC6E	0xCBF3	# 쯳
0xBC6F	0xCBF5	# 쯵
0xBC70	0xCBF6	# 쯶
0xBC71	0xCBF7	# 쯷
0xBC72	0xCBF8	# 쯸
0xBC73	0xCBF9	# 쯹
0xBC74	0xCBFA	# 쯺
0xBC75	0xCBFB	# 쯻
0xBC76	0xCBFC	# 쯼
0xBC77	0xCBFD	# 쯽
0xBC78	0xCBFE	# 쯾
0xBC79	0xCBFF	# 쯿
0xBC7A	0xCC00	# 찀
0xBC81	0xCC01	# 찁
0xBC82	0xCC02	# 찂
0xBC83	0xCC03	# 찃
0xBC84	0xCC05	# 찅
0xBC85	0xCC06	# 찆
0xBC86	0xCC07	# 찇
0xBC87	0xCC08	# 찈
0xBC88	0xCC09	# 찉
0xBC89	0xCC0A	# 찊
0xBC8A	0xCC0B	# 찋
0xBC8B	0xCBF2	# 쯲
0xBC8C	0xCC04	# 찄
0xBC8D	0xCADB	# 쫛
0xBC8E	0xCADD	# 쫝
0xBC8F	0xCADE	# 쫞
0xBC90	0xCADF	# 쫟
0xBC91	0xCAE1	# 쫡
0xBC92	0xCAE2	# 쫢
0xBC93	0xCAE3	# 쫣
0xBC94	0xCAE4	# 쫤
0xBC95	0xCAE5	# 쫥
0xBC96	0xCAE6	# 쫦
0xBC97	0xCAE7	# 쫧
0xBC98	0xCAE8	# 쫨
0xBC99	0xCAE9	# 쫩
0xBC9A	0xCAEA	# 쫪
0xBC9B	0xCAEB	# 쫫
0xBC9C	0xCAEE	# 쫮
0xBC9D	0xCAEF	# 쫯
0xBC9E	0xCAF0	# 쫰
0xBC9F	0xCAF1	# 쫱
0xBCA0	0xCAF2	# 쫲
0xBCA1	0xC7A6	# 잦
0xBCA2	0xC7A4	# 잤
0xBCA3	0xC7C8	# 쟈
0xBCA4	0xC7C9	# 쟉
0xBCA5	0xC7CC	# 쟌
0xBCA6	0xC7CE	# 쟎
0xBCA7	0xC7D0	# 쟐
0xBCA8	0xC7D8	# 쟘
0xBCA9	0xC7D9	# 쟙
0xBCAA	0xC7DD	# 쟝
0xBCAB	0xC800	# 저
0xBCAC	0xC801	# 적
0xBCAD	0xC804	# 전
0xBCAE	0xC808	# 절
0xBCAF	0xC80A	# 젊
0xBCB0	0xC810	# 점
0xBCB1	0xC811	# 접
0xBCB2	0xC813	# 젓
0xBCB3	0xC815	# 정
0xBCB4	0xC816	# 젖
0xBCB5	0xC814	# 젔
0xBCB6	0xC838	# 져
0xBCB7	0xC839	# 젹
0xBCB8	0xC83C	# 젼
0xBCB9	0xC840	# 졀
0xBCBA	0xC848	# 졈
0xBCBB	0xC849	# 졉
0xBCBC	0xC84B	# 졋
0xBCBD	0xC84D	# 졍
0xBCBE	0xC84C	# 졌
0xBCBF	0xC870	# 조
0xBCC0	0xC871	# 족
0xBCC1	0xC874	# 존
0xBCC2	0xC878	# 졸
0xBCC3	0xC87A	# 졺
0xBCC4	0xC880	# 좀
0xBCC5	0xC881	# 좁
0xBCC6	0xC883	# 좃
0xBCC7	0xC885	# 종
0xBCC8	0xC886	# 좆
0xBCC9	0xC887	# 좇
0xBCCA	0xC88B	# 좋
0xBCCB	0xC8E0	# 죠
0xBCCC	0xC8E1	# 죡
0xBCCD	0xC8E4	# 죤
0xBCCE	0xC8E8	# 죨
0xBCCF	0xC8F0	# 죰
0xBCD0	0xC8F5	# 죵
0xBCD1	0xC8FC	# 주
0xBCD2	0xC8FD	# 죽
0xBCD3	0xC900	# 준
0xBCD4	0xC904	# 줄
0xBCD5	0xC905	# 줅
0xBCD6	0xC906	# 줆
0xBCD7	0xC90C	# 줌
0xBCD8	0xC90D	# 줍
0xBCD9	0xC90F	# 줏
0xBCDA	0xC911	# 중
0xBCDB	0xC96C	# 쥬
0xBCDC	0xC970	# 쥰
0xBCDD	0xC974	# 쥴
0xBCDE	0xC97C	# 쥼
0xBCDF	0xC981	# 즁
0xBCE0	0xC988	# 즈
0xBCE1	0xC989	# 즉
0xBCE2	0xC98C	# 즌
0xBCE3	0xC990	# 즐
0xBCE4	0xC998	# 즘
0xBCE5	0xC999	# 즙
0xBCE6	0xC99B	# 즛
0xBCE7	0xC99D	# 증
0xBCE8	0xC9C0	# 지
0xBCE9	0xC9C1	# 직
0xBCEA	0xC9C4	# 진
0xBCEB	0xC9C7	# 짇
0xBCEC	0xC9C8	# 질
0xBCED	0xC9CA	# 짊
0xBCEE	0xC9D0	# 짐
0xBCEF	0xC9D1	# 집
0xBCF0	0xC9D3	# 짓
0xBCF1	0xC9D5	# 징
0xBCF2	0xC9D6	# 짖
0xBCF3	0xC9D9	# 짙
0xBCF4	0xC9DA	# 짚
0xBCF5	0xC7AC	# 재
0xBCF6	0xC7AD	# 잭
0xBCF7	0xC7B0	# 잰
0xBCF8	0xC7B4	# 잴
0xBCF9	0xC7BC	# 잼
0xBCFA	0xC7BD	# 잽
0xBCFB	0xC7BF	# 잿
0xBCFC	0xC7C1	# 쟁
0xBCFD	0xC7C0	# 쟀
0xBCFE	0xC7E4	# 쟤
0xBD41	0xCAF3	# 쫳
0xBD42	0xCADA	# 쫚
0xBD43	0xCB65	# 쭥
0xBD44	0xCB67	# 쭧
0xBD45	0xCB68	# 쭨
0xBD46	0xCB69	# 쭩
0xBD47	0xCB6A	# 쭪
0xBD48	0xCB6B	# 쭫
0xBD49	0xCB6C	# 쭬
0xBD4A	0xCB6D	# 쭭
0xBD4B	0xCB6E	# 쭮
0xBD4C	0xCB6F	# 쭯
0xBD4D	0xCB70	# 쭰
0xBD4E	0xCB71	# 쭱
0xBD4F	0xCB72	# 쭲
0xBD50	0xCB73	# 쭳
0xBD51	0xCB74	# 쭴
0xBD52	0xCB75	# 쭵
0xBD53	0xCB76	# 쭶
0xBD54	0xCB77	# 쭷
0xBD55	0xCB7A	# 쭺
0xBD56	0xCB7B	# 쭻
0xBD57	0xCB7C	# 쭼
0xBD58	0xCB7D	# 쭽
0xBD59	0xCB7E	# 쭾
0xBD5A	0xCB7F	# 쭿
0xBD61	0xCB66	# 쭦
0xBD62	0xCAF5	# 쫵
0xBD63	0xCAF7	# 쫷
0xBD64	0xCAF8	# 쫸
0xBD65	0xCAF9	# 쫹
0xBD66	0xCAFA	# 쫺
0xBD67	0xCAFB	# 쫻
0xBD68	0xCAFC	# 쫼
0xBD69	0xCAFD	# 쫽
0xBD6A	0xCAFE	# 쫾
0xBD6B	0xCAFF	# 쫿
0xBD6C	0xCB00	# 쬀
0xBD6D	0xCB01	# 쬁
0xBD6E	0xCB02	# 쬂
0xBD6F	0xCB03	# 쬃
0xBD70	0xCB04	# 쬄
0xBD71	0xCB05	# 쬅
0xBD72	0xCB06	# 쬆
0xBD73	0xCB07	# 쬇
0xBD74	0xCB09	# 쬉
0xBD75	0xCB0A	# 쬊
0xBD76	0xCB0B	# 쬋
0xBD77	0xCB0C	# 쬌
0xBD78	0xCB0D	# 쬍
0xBD79	0xCB0E	# 쬎
0xBD7A	0xCB0F	# 쬏
0xBD81	0xCAF6	# 쫶
0xBD82	0xCB81	# 쮁
0xBD83	0xCB83	# 쮃
0xBD84	0xCB84	# 쮄
0xBD85	0xCB85	# 쮅
0xBD86	0xCB86	# 쮆
0xBD87	0xCB87	# 쮇
0xBD88	0xCB88	# 쮈
0xBD89	0xCB89	# 쮉
0xBD8A	0xCB8A	# 쮊
0xBD8B	0xCB8B	# 쮋
0xBD8C	0xCB8C	# 쮌
0xBD8D	0xCB8D	# 쮍
0xBD8E	0xCB8E	# 쮎
0xBD8F	0xCB8F	# 쮏
0xBD90	0xCB90	# 쮐
0xBD91	0xCB91	# 쮑
0xBD92	0xCB92	# 쮒
0xBD93	0xCB93	# 쮓
0xBD94	0xCB95	# 쮕
0xBD95	0xCB96	# 쮖
0xBD96	0xCB97	# 쮗
0xBD97	0xCB98	# 쮘
0xBD98	0xCB99	# 쮙
0xBD99	0xCB9A	# 쮚
0xBD9A	0xCB9B	# 쮛
0xBD9B	0xCB82	# 쮂
0xBD9C	0xCB94	# 쮔
0xBD9D	0xC547	# 앇
0xBD9E	0xC54B	# 앋
0xBD9F	0xC54F	# 앏
0xBDA0	0xC550	# 앐
0xBDA1	0xC7E8	# 쟨
0xBDA2	0xC7EC	# 쟬
0xBDA3	0xC81C	# 제
0xBDA4	0xC81D	# 젝
0xBDA5	0xC820	# 젠
0xBDA6	0xC824	# 젤
0xBDA7	0xC82C	# 젬
0xBDA8	0xC82D	# 젭
0xBDA9	0xC82F	# 젯
0xBDAA	0xC831	# 젱
0xBDAB	0xC836	# 젶
0xBDAC	0xC830	# 젰
0xBDAD	0xC854	# 졔
0xBDAE	0xC858	# 졘
0xBDAF	0xC85C	# 졜
0xBDB0	0xC8C4	# 죄
0xBDB1	0xC8C8	# 죈
0xBDB2	0xC8CC	# 죌
0xBDB3	0xC8D4	# 죔
0xBDB4	0xC8D5	# 죕
0xBDB5	0xC8D7	# 죗
0xBDB6	0xC8D9	# 죙
0xBDB7	0xC8D8	# 죘
0xBDB8	0xC950	# 쥐
0xBDB9	0xC951	# 쥑
0xBDBA	0xC954	# 쥔
0xBDBB	0xC957	# 쥗
0xBDBC	0xC958	# 쥘
0xBDBD	0xC960	# 쥠
0xBDBE	0xC961	# 쥡
0xBDBF	0xC963	# 쥣
0xBDC0	0xC9A4	# 즤
0xBDC1	0xC88C	# 좌
0xBDC2	0xC88D	# 좍
0xBDC3	0xC890	# 좐
0xBDC4	0xC894	# 좔
0xBDC5	0xC89D	# 좝
0xBDC6	0xC89F	# 좟
0xBDC7	0xC8A1	# 좡
0xBDC8	0xC918	# 줘
0xBDC9	0xC92C	# 줬
0xBDCA	0xC8A8	# 좨
0xBDCB	0xC8BD	# 좽
0xBDCC	0xC8BC	# 좼
0xBDCD	0xC934	# 줴
0xBDCE	0xC938	# 줸
0xBDCF	0xC93C	# 줼
0xBDD0	0xC944	# 쥄
0xBDD1	0xC945	# 쥅
0xBDD2	0xC948	# 쥈
0xBDD3	0xCC28	# 차
0xBDD4	0xCC29	# 착
0xBDD5	0xCC2C	# 찬
0xBDD6	0xCC2E	# 찮
0xBDD7	0xCC30	# 찰
0xBDD8	0xCC38	# 참
0xBDD9	0xCC39	# 찹
0xBDDA	0xCC3B	# 찻
0xBDDB	0xCC3D	# 창
0xBDDC	0xCC3E	# 찾
0xBDDD	0xCC3C	# 찼
0xBDDE	0xCC60	# 챠
0xBDDF	0xCC64	# 챤
0xBDE0	0xCC66	# 챦
0xBDE1	0xCC68	# 챨
0xBDE2	0xCC70	# 챰
0xBDE3	0xCC71	# 챱
0xBDE4	0xCC75	# 챵
0xBDE5	0xCC98	# 처
0xBDE6	0xCC99	# 척
0xBDE7	0xCC9C	# 천
0xBDE8	0xCCA0	# 철
0xBDE9	0xCCA8	# 첨
0xBDEA	0xCCA9	# 첩
0xBDEB	0xCCAB	# 첫
0xBDEC	0xCCAD	# 청
0xBDED	0xCCAC	# 첬
0xBDEE	0xCCD0	# 쳐
0xBDEF	0xCCD1	# 쳑
0xBDF0	0xCCD4	# 쳔
0xBDF1	0xCCD8	# 쳘
0xBDF2	0xCCE4	# 쳤
0xBDF3	0xCD08	# 초
0xBDF4	0xCD09	# 촉
0xBDF5	0xCD0C	# 촌
0xBDF6	0xCD10	# 촐
0xBDF7	0xCD18	# 촘
0xBDF8	0xCD19	# 촙
0xBDF9	0xCD1B	# 촛
0xBDFA	0xCD1D	# 총
0xBDFB	0xCD78	# 쵸
0xBDFC	0xCD7C	# 쵼
0xBDFD	0xCD80	# 춀
0xBDFE	0xCD88	# 춈
0xBE41	0xC551	# 앑
0xBE42	0xC556	# 앖
0xBE43	0xC55A	# 앚
0xBE44	0xC55B	# 앛
0xBE45	0xC55C	# 앜
0xBE46	0xC546	# 앆
0xBE47	0xC57F	# 앿
0xBE48	0xC581	# 얁
0xBE49	0xC582	# 얂
0xBE4A	0xC585	# 얅
0xBE4B	0xC586	# 얆
0xBE4C	0xC588	# 얈
0xBE4D	0xC589	# 얉
0xBE4E	0xC58A	# 얊
0xBE4F	0xC58B	# 얋
0xBE50	0xC58E	# 얎
0xBE51	0xC592	# 얒
0xBE52	0xC593	# 얓
0xBE53	0xC594	# 얔
0xBE54	0xC596	# 얖
0xBE55	0xC57E	# 앾
0xBE56	0xC5B7	# 얷
0xBE57	0xC5BA	# 얺
0xBE58	0xC5BF	# 얿
0xBE59	0xC5C0	# 엀
0xBE5A	0xC5C1	# 엁
0xBE61	0xC5C2	# 엂
0xBE62	0xC5C3	# 엃
0xBE63	0xC5CB	# 엋
0xBE64	0xC5CD	# 엍
0xBE65	0xC5B6	# 얶
0xBE66	0xC5EF	# 엯
0xBE67	0xC5F1	# 엱
0xBE68	0xC5F2	# 엲
0xBE69	0xC5F5	# 엵
0xBE6A	0xC5F8	# 엸
0xBE6B	0xC5F9	# 엹
0xBE6C	0xC5FA	# 엺
0xBE6D	0xC5FB	# 엻
0xBE6E	0xC602	# 옂
0xBE6F	0xC603	# 옃
0xBE70	0xC604	# 옄
0xBE71	0xC627	# 옧
0xBE72	0xC629	# 옩
0xBE73	0xC62A	# 옪
0xBE74	0xC62B	# 옫
0xBE75	0xC62F	# 옯
0xBE76	0xC631	# 옱
0xBE77	0xC632	# 옲
0xBE78	0xC636	# 옶
0xBE79	0xC63A	# 옺
0xBE7A	0xC63C	# 옼
0xBE81	0xC63D	# 옽
0xBE82	0xC63F	# 옿
0xBE83	0xC626	# 옦
0xBE84	0xC638	# 옸
0xBE85	0xC697	# 욗
0xBE86	0xC699	# 욙
0xBE87	0xC69A	# 욚
0xBE88	0xC69B	# 욛
0xBE89	0xC69D	# 욝
0xBE8A	0xC69E	# 욞
0xBE8B	0xC69F	# 욟
0xBE8C	0xC6A0	# 욠
0xBE8D	0xC6A1	# 욡
0xBE8E	0xC6A2	# 욢
0xBE8F	0xC6A3	# 욣
0xBE90	0xC6A6	# 욦
0xBE91	0xC6AA	# 욪
0xBE92	0xC6AB	# 욫
0xBE93	0xC6AC	# 욬
0xBE94	0xC6AD	# 욭
0xBE95	0xC6AE	# 욮
0xBE96	0xC6AF	# 욯
0xBE97	0xC696	# 욖
0xBE98	0xC6A8	# 욨
0xBE99	0xC6B3	# 욳
0xBE9A	0xC6B5	# 욵
0xBE9B	0xC6B6	# 욶
0xBE9C	0xC6B7	# 욷
0xBE9D	0xC6BB	# 욻
0xBE9E	0xC6BC	# 욼
0xBE9F	0xC6BD	# 욽
0xBEA0	0xC6BE	# 욾
0xBEA1	0xCD94	# 추
0xBEA2	0xCD95	# 축
0xBEA3	0xCD98	# 춘
0xBEA4	0xCD9B	# 춛
0xBEA5	0xCD9C	# 출
0xBEA6	0xCDA4	# 춤
0xBEA7	0xCDA5	# 춥
0xBEA8	0xCDA7	# 춧
0xBEA9	0xCDA9	# 충
0xBEAA	0xCE04	# 츄
0xBEAB	0xCE08	# 츈
0xBEAC	0xCE0C	# 츌
0xBEAD	0xCE14	# 츔
0xBEAE	0xCE19	# 츙
0xBEAF	0xCE20	# 츠
0xBEB0	0xCE21	# 측
0xBEB1	0xCE24	# 츤
0xBEB2	0xCE28	# 츨
0xBEB3	0xCE30	# 츰
0xBEB4	0xCE31	# 츱
0xBEB5	0xCE33	# 츳
0xBEB6	0xCE35	# 층
0xBEB7	0xCE58	# 치
0xBEB8	0xCE59	# 칙
0xBEB9	0xCE5C	# 친
0xBEBA	0xCE5F	# 칟
0xBEBB	0xCE60	# 칠
0xBEBC	0xCE61	# 칡
0xBEBD	0xCE68	# 침
0xBEBE	0xCE69	# 칩
0xBEBF	0xCE6B	# 칫
0xBEC0	0xCE6D	# 칭
0xBEC1	0xCC44	# 채
0xBEC2	0xCC45	# 책
0xBEC3	0xCC48	# 챈
0xBEC4	0xCC4C	# 챌
0xBEC5	0xCC54	# 챔
0xBEC6	0xCC55	# 챕
0xBEC7	0xCC57	# 챗
0xBEC8	0xCC59	# 챙
0xBEC9	0xCC58	# 챘
0xBECA	0xCC7C	# 챼
0xBECB	0xCCB4	# 체
0xBECC	0xCCB5	# 첵
0xBECD	0xCCB8	# 첸
0xBECE	0xCCBC	# 첼
0xBECF	0xCCC4	# 쳄
0xBED0	0xCCC5	# 쳅
0xBED1	0xCCC7	# 쳇
0xBED2	0xCCC9	# 쳉
0xBED3	0xCCC8	# 쳈
0xBED4	0xCCEC	# 쳬
0xBED5	0xCCF0	# 쳰
0xBED6	0xCD01	# 촁
0xBED7	0xCD5C	# 최
0xBED8	0xCD60	# 쵠
0xBED9	0xCD64	# 쵤
0xBEDA	0xCD6C	# 쵬
0xBEDB	0xCD6D	# 쵭
0xBEDC	0xCD6F	# 쵯
0xBEDD	0xCD71	# 쵱
0xBEDE	0xCDE8	# 취
0xBEDF	0xCDEC	# 췬
0xBEE0	0xCDF0	# 췰
0xBEE1	0xCDF8	# 췸
0xBEE2	0xCDF9	# 췹
0xBEE3	0xCDFB	# 췻
0xBEE4	0xCDFD	# 췽
0xBEE5	0xCE3C	# 츼
0xBEE6	0xCD24	# 촤
0xBEE7	0xCD25	# 촥
0xBEE8	0xCD28	# 촨
0xBEE9	0xCD2C	# 촬
0xBEEA	0xCD39	# 촹
0xBEEB	0xCDB0	# 춰
0xBEEC	0xCDC3	# 췃
0xBEED	0xCDC4	# 췄
0xBEEE	0xCD40	# 쵀
0xBEEF	0xCD44	# 쵄
0xBEF0	0xCDCC	# 췌
0xBEF1	0xCDD0	# 췐
0xBEF2	0xCE74	# 카
0xBEF3	0xCE75	# 칵
0xBEF4	0xCE78	# 칸
0xBEF5	0xCE7C	# 칼
0xBEF6	0xCE84	# 캄
0xBEF7	0xCE85	# 캅
0xBEF8	0xCE87	# 캇
0xBEF9	0xCE89	# 캉
0xBEFA	0xCE8E	# 캎
0xBEFB	0xCE88	# 캈
0xBEFC	0xCEAC	# 캬
0xBEFD	0xCEAD	# 캭
0xBEFE	0xCEB0	# 캰
0xBF41	0xC6BF	# 욿
0xBF42	0xC6C2	# 웂
0xBF43	0xC6C6	# 웆
0xBF44	0xC6C7	# 웇
0xBF45	0xC6C8	# 웈
0xBF46	0xC6C9	# 웉
0xBF47	0xC6CA	# 웊
0xBF48	0xC6CB	# 웋
0xBF49	0xC6B2	# 욲
0xBF4A	0xC6C4	# 웄
0xBF4B	0xC723	# 윣
